ProductKey;ProductSubcategoryKey;EnglishProductCategoryName;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;Class;Style;ModelName;EnglishDescription
312;2;Bikes;LB ;CM ;Road-150 Red, 48;2171,2942;TRUE;Red;100;3578,27;48;48-52 CM;14,13;4;R ;2146,962;H ;U ;Road-150;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.
313;2;Bikes;LB ;CM ;Road-150 Red, 52;2171,2942;TRUE;Red;100;3578,27;52;48-52 CM;14,42;4;R ;2146,962;H ;U ;Road-150;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.
314;2;Bikes;LB ;CM ;Road-150 Red, 56;2171,2942;TRUE;Red;100;3578,27;56;54-58 CM;14,68;4;R ;2146,962;H ;U ;Road-150;This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.
315;2;Bikes;LB ;CM ;Road-450 Red, 58;884,7083;TRUE;Red;100;1457,99;58;54-58 CM;17,79;4;R ;874,794;M ;U ;Road-450;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.
316;2;Bikes;LB ;CM ;Road-450 Red, 60;884,7083;TRUE;Red;100;1457,99;60;60-62 CM;17,9;4;R ;874,794;M ;U ;Road-450;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.
317;2;Bikes;LB ;CM ;Road-450 Red, 44;884,7083;TRUE;Red;100;1457,99;44;42-46 CM;16,77;4;R ;874,794;M ;U ;Road-450;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.
318;2;Bikes;LB ;CM ;Road-450 Red, 48;884,7083;TRUE;Red;100;1457,99;48;48-52 CM;17,13;4;R ;874,794;M ;U ;Road-450;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.
319;2;Bikes;LB ;CM ;Road-450 Red, 52;884,7083;TRUE;Red;100;1457,99;52;48-52 CM;17,42;4;R ;874,794;M ;U ;Road-450;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.
320;2;Bikes;LB ;CM ;Road-650 Red, 58;413,1463;TRUE;Red;100;699,0982;58;54-58 CM;19,79;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
321;2;Bikes;LB ;CM ;Road-650 Red, 58;486,7066;TRUE;Red;100;782,99;58;54-58 CM;19,79;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
322;2;Bikes;LB ;CM ;Road-650 Red, 60;413,1463;TRUE;Red;100;699,0982;60;60-62 CM;19,9;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
323;2;Bikes;LB ;CM ;Road-650 Red, 60;486,7066;TRUE;Red;100;782,99;60;60-62 CM;19,9;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
324;2;Bikes;LB ;CM ;Road-650 Red, 62;413,1463;TRUE;Red;100;699,0982;62;60-62 CM;20;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
325;2;Bikes;LB ;CM ;Road-650 Red, 62;486,7066;TRUE;Red;100;782,99;62;60-62 CM;20;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
326;2;Bikes;LB ;CM ;Road-650 Red, 44;413,1463;TRUE;Red;100;699,0982;44;42-46 CM;18,77;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
327;2;Bikes;LB ;CM ;Road-650 Red, 44;486,7066;TRUE;Red;100;782,99;44;42-46 CM;18,77;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
328;2;Bikes;LB ;CM ;Road-650 Red, 48;413,1463;TRUE;Red;100;699,0982;48;48-52 CM;19,13;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
329;2;Bikes;LB ;CM ;Road-650 Red, 48;486,7066;TRUE;Red;100;782,99;48;48-52 CM;19,13;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
330;2;Bikes;LB ;CM ;Road-650 Red, 52;413,1463;TRUE;Red;100;699,0982;52;48-52 CM;19,42;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
331;2;Bikes;LB ;CM ;Road-650 Red, 52;486,7066;TRUE;Red;100;782,99;52;48-52 CM;19,42;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
332;2;Bikes;LB ;CM ;Road-650 Black, 58;413,1463;TRUE;Black;100;699,0982;58;54-58 CM;19,79;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
333;2;Bikes;LB ;CM ;Road-650 Black, 58;486,7066;TRUE;Black;100;782,99;58;54-58 CM;19,79;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
334;2;Bikes;LB ;CM ;Road-650 Black, 60;413,1463;TRUE;Black;100;699,0982;60;60-62 CM;19,9;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
335;2;Bikes;LB ;CM ;Road-650 Black, 60;486,7066;TRUE;Black;100;782,99;60;60-62 CM;19,9;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
336;2;Bikes;LB ;CM ;Road-650 Black, 62;413,1463;TRUE;Black;100;699,0982;62;60-62 CM;20;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
337;2;Bikes;LB ;CM ;Road-650 Black, 62;486,7066;TRUE;Black;100;782,99;62;60-62 CM;20;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
338;2;Bikes;LB ;CM ;Road-650 Black, 44;413,1463;TRUE;Black;100;699,0982;44;42-46 CM;18,77;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
339;2;Bikes;LB ;CM ;Road-650 Black, 44;486,7066;TRUE;Black;100;782,99;44;42-46 CM;18,77;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
340;2;Bikes;LB ;CM ;Road-650 Black, 48;413,1463;TRUE;Black;100;699,0982;48;48-52 CM;19,13;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
341;2;Bikes;LB ;CM ;Road-650 Black, 48;486,7066;TRUE;Black;100;782,99;48;48-52 CM;19,13;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
342;2;Bikes;LB ;CM ;Road-650 Black, 52;413,1463;TRUE;Black;100;699,0982;52;48-52 CM;19,42;4;R ;419,4589;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
343;2;Bikes;LB ;CM ;Road-650 Black, 52;486,7066;TRUE;Black;100;782,99;52;48-52 CM;19,42;4;R ;469,794;L ;U ;Road-650;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.
344;1;Bikes;LB ;CM ;Mountain-100 Silver, 38;1912,1544;TRUE;Silver;100;3399,99;38;38-40 CM;20,35;4;M ;2039,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
345;1;Bikes;LB ;CM ;Mountain-100 Silver, 42;1912,1544;TRUE;Silver;100;3399,99;42;42-46 CM;20,77;4;M ;2039,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
346;1;Bikes;LB ;CM ;Mountain-100 Silver, 44;1912,1544;TRUE;Silver;100;3399,99;44;42-46 CM;21,13;4;M ;2039,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
347;1;Bikes;LB ;CM ;Mountain-100 Silver, 48;1912,1544;TRUE;Silver;100;3399,99;48;48-52 CM;21,42;4;M ;2039,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
348;1;Bikes;LB ;CM ;Mountain-100 Black, 38;1898,0944;TRUE;Black;100;3374,99;38;38-40 CM;20,35;4;M ;2024,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
349;1;Bikes;LB ;CM ;Mountain-100 Black, 42;1898,0944;TRUE;Black;100;3374,99;42;42-46 CM;20,77;4;M ;2024,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
350;1;Bikes;LB ;CM ;Mountain-100 Black, 44;1898,0944;TRUE;Black;100;3374,99;44;42-46 CM;21,13;4;M ;2024,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
351;1;Bikes;LB ;CM ;Mountain-100 Black, 48;1898,0944;TRUE;Black;100;3374,99;48;48-52 CM;21,42;4;M ;2024,994;H ;U ;Mountain-100;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.
352;1;Bikes;LB ;CM ;Mountain-200 Silver, 38;1117,8559;TRUE;Silver;100;2071,4196;38;38-40 CM;23,35;4;M ;1242,8518;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
353;1;Bikes;LB ;CM ;Mountain-200 Silver, 38;1265,6195;TRUE;Silver;100;2319,99;38;38-40 CM;23,35;4;M ;1391,994;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
354;1;Bikes;LB ;CM ;Mountain-200 Silver, 42;1117,8559;TRUE;Silver;100;2071,4196;42;42-46 CM;23,77;4;M ;1242,8518;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
355;1;Bikes;LB ;CM ;Mountain-200 Silver, 42;1265,6195;TRUE;Silver;100;2319,99;42;42-46 CM;23,77;4;M ;1391,994;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
356;1;Bikes;LB ;CM ;Mountain-200 Silver, 46;1117,8559;TRUE;Silver;100;2071,4196;46;42-46 CM;24,13;4;M ;1242,8518;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
357;1;Bikes;LB ;CM ;Mountain-200 Silver, 46;1265,6195;TRUE;Silver;100;2319,99;46;42-46 CM;24,13;4;M ;1391,994;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
358;1;Bikes;LB ;CM ;Mountain-200 Black, 38;1105,81;TRUE;Black;100;2049,0982;38;38-40 CM;23,35;4;M ;1229,4589;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
359;1;Bikes;LB ;CM ;Mountain-200 Black, 38;1251,9813;TRUE;Black;100;2294,99;38;38-40 CM;23,35;4;M ;1376,994;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
360;1;Bikes;LB ;CM ;Mountain-200 Black, 42;1105,81;TRUE;Black;100;2049,0982;42;42-46 CM;23,77;4;M ;1229,4589;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
361;1;Bikes;LB ;CM ;Mountain-200 Black, 42;1251,9813;TRUE;Black;100;2294,99;42;42-46 CM;23,77;4;M ;1376,994;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
362;1;Bikes;LB ;CM ;Mountain-200 Black, 46;1105,81;TRUE;Black;100;2049,0982;46;42-46 CM;24,13;4;M ;1229,4589;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
363;1;Bikes;LB ;CM ;Mountain-200 Black, 46;1251,9813;TRUE;Black;100;2294,99;46;42-46 CM;24,13;4;M ;1376,994;H ;U ;Mountain-200;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
364;1;Bikes;LB ;CM ;Mountain-300 Black, 38;598,4354;TRUE;Black;100;1079,99;38;38-40 CM;25,35;4;M ;647,994;M ;U ;Mountain-300;For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.
365;1;Bikes;LB ;CM ;Mountain-300 Black, 40;598,4354;TRUE;Black;100;1079,99;40;38-40 CM;25,77;4;M ;647,994;M ;U ;Mountain-300;For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.
366;1;Bikes;LB ;CM ;Mountain-300 Black, 44;598,4354;TRUE;Black;100;1079,99;44;42-46 CM;26,13;4;M ;647,994;M ;U ;Mountain-300;For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.
367;1;Bikes;LB ;CM ;Mountain-300 Black, 48;598,4354;TRUE;Black;100;1079,99;48;48-52 CM;26,42;4;M ;647,994;M ;U ;Mountain-300;For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.
368;2;Bikes;LB ;CM ;Road-250 Red, 44;1518,7864;TRUE;Red;100;2443,35;44;42-46 CM;14,77;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
369;2;Bikes;LB ;CM ;Road-250 Red, 48;1518,7864;TRUE;Red;100;2443,35;48;48-52 CM;15,13;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
370;2;Bikes;LB ;CM ;Road-250 Red, 52;1518,7864;TRUE;Red;100;2443,35;52;48-52 CM;15,42;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
371;2;Bikes;LB ;CM ;Road-250 Red, 58;1320,6838;TRUE;Red;100;2181,5625;58;54-58 CM;15,79;4;R ;1308,9375;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
372;2;Bikes;LB ;CM ;Road-250 Red, 58;1554,9479;TRUE;Red;100;2443,35;58;54-58 CM;15,79;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
373;2;Bikes;LB ;CM ;Road-250 Black, 44;1320,6838;TRUE;Black;100;2181,5625;44;42-46 CM;14,77;4;R ;1308,9375;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
374;2;Bikes;LB ;CM ;Road-250 Black, 44;1554,9479;TRUE;Black;100;2443,35;44;42-46 CM;14,77;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
375;2;Bikes;LB ;CM ;Road-250 Black, 48;1320,6838;TRUE;Black;100;2181,5625;48;48-52 CM;15,13;4;R ;1308,9375;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
376;2;Bikes;LB ;CM ;Road-250 Black, 48;1554,9479;TRUE;Black;100;2443,35;48;48-52 CM;15,13;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
377;2;Bikes;LB ;CM ;Road-250 Black, 52;1320,6838;TRUE;Black;100;2181,5625;52;48-52 CM;15,42;4;R ;1308,9375;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
378;2;Bikes;LB ;CM ;Road-250 Black, 52;1554,9479;TRUE;Black;100;2443,35;52;48-52 CM;15,42;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
379;2;Bikes;LB ;CM ;Road-250 Black, 58;1320,6838;TRUE;Black;100;2181,5625;58;54-58 CM;15,68;4;R ;1308,9375;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
380;2;Bikes;LB ;CM ;Road-250 Black, 58;1554,9479;TRUE;Black;100;2443,35;58;54-58 CM;15,68;4;R ;1466,01;H ;U ;Road-250;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.
381;2;Bikes;LB ;CM ;Road-550-W Yellow, 38;605,6492;TRUE;Yellow;100;1000,4375;38;38-40 CM;17,35;4;R ;600,2625;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
382;2;Bikes;LB ;CM ;Road-550-W Yellow, 38;713,0798;TRUE;Yellow;100;1120,49;38;38-40 CM;17,35;4;R ;672,294;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
383;2;Bikes;LB ;CM ;Road-550-W Yellow, 40;605,6492;TRUE;Yellow;100;1000,4375;40;38-40 CM;17,77;4;R ;600,2625;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
384;2;Bikes;LB ;CM ;Road-550-W Yellow, 40;713,0798;TRUE;Yellow;100;1120,49;40;38-40 CM;17,77;4;R ;672,294;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
385;2;Bikes;LB ;CM ;Road-550-W Yellow, 42;605,6492;TRUE;Yellow;100;1000,4375;42;42-46 CM;18,13;4;R ;600,2625;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
386;2;Bikes;LB ;CM ;Road-550-W Yellow, 42;713,0798;TRUE;Yellow;100;1120,49;42;42-46 CM;18,13;4;R ;672,294;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
387;2;Bikes;LB ;CM ;Road-550-W Yellow, 44;605,6492;TRUE;Yellow;100;1000,4375;44;42-46 CM;18,42;4;R ;600,2625;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
388;2;Bikes;LB ;CM ;Road-550-W Yellow, 44;713,0798;TRUE;Yellow;100;1120,49;44;42-46 CM;18,42;4;R ;672,294;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
389;2;Bikes;LB ;CM ;Road-550-W Yellow, 48;605,6492;TRUE;Yellow;100;1000,4375;48;48-52 CM;18,68;4;R ;600,2625;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
390;2;Bikes;LB ;CM ;Road-550-W Yellow, 48;713,0798;TRUE;Yellow;100;1120,49;48;48-52 CM;18,68;4;R ;672,294;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.
391;10;Components;;;LL Fork;65,8097;TRUE;NA;500;148,22;;NA;;1;;88,932;L ;;LL Fork;Stout design absorbs shock and offers more precise steering.
392;10;Components;;;ML Fork;77,9176;TRUE;NA;500;175,49;;NA;;1;;105,294;M ;;ML Fork;Composite road fork with an aluminum steerer tube.
393;10;Components;;;HL Fork;101,8936;TRUE;NA;500;229,49;;NA;;1;;137,694;H ;;HL Fork;High-performance carbon road fork with curved legs.
394;11;Components;;;LL Headset;15,1848;TRUE;NA;500;34,2;;NA;;1;;20,52;L ;;LL Headset;Threadless headset provides quality at an economical price.
395;11;Components;;;ML Headset;45,4168;TRUE;NA;500;102,29;;NA;;1;;61,374;M ;;ML Headset;Sealed cartridge keeps dirt out.
396;11;Components;;;HL Headset;55,3801;TRUE;NA;500;124,73;;NA;;1;;74,838;H ;;HL Headset;"High-quality 1 threadless headset with a grease port for quick lubrication."""
397;4;Components;;;LL Mountain Handlebars;17,978;TRUE;NA;500;40,4909;;NA;;1;M ;24,2945;L ;;LL Mountain Handlebars;All-purpose bar for on or off-road.
398;4;Components;;;LL Mountain Handlebars;19,7758;TRUE;NA;500;44,54;;NA;;1;M ;26,724;L ;;LL Mountain Handlebars;All-purpose bar for on or off-road.
399;4;Components;;;ML Mountain Handlebars;24,9932;TRUE;NA;500;56,2909;;NA;;1;M ;33,7745;M ;;ML Mountain Handlebars;Tough aluminum alloy bars for downhill.
400;4;Components;;;ML Mountain Handlebars;27,4925;TRUE;NA;500;61,92;;NA;;1;M ;37,152;M ;;ML Mountain Handlebars;Tough aluminum alloy bars for downhill.
401;4;Components;;;HL Mountain Handlebars;48,5453;TRUE;NA;500;109,3364;;NA;;1;M ;65,6018;H ;;HL Mountain Handlebars;Flat bar strong enough for the pro circuit.
402;4;Components;;;HL Mountain Handlebars;53,3999;TRUE;NA;500;120,27;;NA;;1;M ;72,162;H ;;HL Mountain Handlebars;Flat bar strong enough for the pro circuit.
403;4;Components;;;LL Road Handlebars;17,978;TRUE;NA;500;40,4909;;NA;;1;R ;24,2945;L ;;LL Road Handlebars;Unique shape provides easier reach to the levers.
404;4;Components;;;LL Road Handlebars;19,7758;TRUE;NA;500;44,54;;NA;;1;R ;26,724;L ;;LL Road Handlebars;Unique shape provides easier reach to the levers.
405;4;Components;;;ML Road Handlebars;24,9932;TRUE;NA;500;56,2909;;NA;;1;R ;33,7745;M ;;ML Road Handlebars;Anatomically shaped aluminum tube bar will suit all riders.
406;4;Components;;;ML Road Handlebars;27,4925;TRUE;NA;500;61,92;;NA;;1;R ;37,152;M ;;ML Road Handlebars;Anatomically shaped aluminum tube bar will suit all riders.
407;4;Components;;;HL Road Handlebars;48,5453;TRUE;NA;500;109,3364;;NA;;1;R ;65,6018;H ;;HL Road Handlebars;"Designed for racers; high-end anatomically shaped bar from aluminum alloy."
408;4;Components;;;HL Road Handlebars;53,3999;TRUE;NA;500;120,27;;NA;;1;R ;72,162;H ;;HL Road Handlebars;"Designed for racers; high-end anatomically shaped bar from aluminum alloy."
409;12;Components;LB ;CM ;ML Mountain Frame - Black, 38;185,8193;TRUE;Black;500;348,76;38;38-40 CM;2,73;2;M ;209,256;M ;U ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.
410;17;Components;;;LL Mountain Front Wheel;26,9708;TRUE;Black;500;60,745;;NA;;1;M ;36,447;L ;;LL Mountain Front Wheel;Replacement mountain wheel for entry-level rider.
411;17;Components;;;ML Mountain Front Wheel;92,8071;TRUE;Black;500;209,025;;NA;;1;M ;125,415;M ;;ML Mountain Front Wheel;Replacement mountain wheel for the casual to serious rider.
412;17;Components;;;HL Mountain Front Wheel;133,2955;TRUE;Black;500;300,215;;NA;;1;M ;180,129;H ;;HL Mountain Front Wheel;High-performance mountain replacement wheel.
413;17;Components;G  ;;LL Road Front Wheel;37,9909;TRUE;Black;500;85,565;;NA;900;1;R ;51,339;L ;;LL Road Front Wheel;Replacement road front wheel for entry-level cyclist.
414;17;Components;G  ;;ML Road Front Wheel;110,2829;TRUE;Black;500;248,385;;NA;850;1;R ;149,031;M ;;ML Road Front Wheel;Sturdy alloy features a quick-release hub.
415;17;Components;G  ;;HL Road Front Wheel;146,5466;TRUE;Black;500;330,06;;NA;650;1;R ;198,036;H ;;HL Road Front Wheel;Strong wheel with double-walled rim.
416;17;Components;;;Touring Front Wheel;96,7964;TRUE;Black;500;218,01;;NA;;1;T ;130,806;;;Touring Front Wheel;Aerodynamic rims for smooth riding.
417;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 38;300,1188;TRUE;Yellow;500;540,7545;38;38-40 CM;2,18;2;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
418;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 38;360,9428;TRUE;Yellow;500;594,83;38;38-40 CM;2,18;2;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
419;17;Components;;;LL Mountain Rear Wheel;38,9588;TRUE;Black;500;87,745;;NA;;1;M ;52,647;L ;;LL Mountain Rear Wheel;Replacement mountain wheel for entry-level rider.
420;17;Components;;;ML Mountain Rear Wheel;104,7951;TRUE;Black;500;236,025;;NA;;1;M ;141,615;M ;;ML Mountain Rear Wheel;Replacement mountain wheel for the casual to serious rider.
421;17;Components;;;HL Mountain Rear Wheel;145,2835;TRUE;Black;500;327,215;;NA;;1;M ;196,329;H ;;HL Mountain Rear Wheel;High-performance mountain replacement wheel.
422;17;Components;G  ;;LL Road Rear Wheel;49,9789;TRUE;Black;500;112,565;;NA;1050;1;R ;67,539;L ;;LL Road Rear Wheel;Replacement road rear wheel for entry-level cyclist.
423;17;Components;G  ;;ML Road Rear Wheel;122,2709;TRUE;Black;500;275,385;;NA;1000;1;R ;165,231;M ;;ML Road Rear Wheel;"Aluminum alloy rim with stainless steel spokes; built for speed."
424;17;Components;G  ;;HL Road Rear Wheel;158,5346;TRUE;Black;500;357,06;;NA;890;1;R ;214,236;H ;;HL Road Rear Wheel;Strong rear wheel with double-walled rim.
425;17;Components;;;Touring Rear Wheel;108,7844;TRUE;Black;500;245,01;;NA;;1;T ;147,006;;;Touring Rear Wheel;Excellent aerodynamic rims guarantee a smooth ride.
